cnpj,optante_simples,optante_simei
42362991000100,true,false
42651010000137,true,false
42741233000195,true,false
42812687000100,true,false
42865532000131,true,false
42866654000142,true,false
42875408000157,true,false
42922569000154,true,false
43848858000113,true,false
43932633000140,true,false
44069241000162,true,false
44166340000162,true,false
44169226000196,true,false
44391434000135,true,false
44392737000172,true,false
44393435000119,true,false
44418822000162,true,false
44426685000108,true,false
44805383000140,true,false
44867686000198,true,false
45247927000169,true,false
45634295000196,true,false
45759795000154,true,false
45775620000130,true,false
45828393000164,true,false
45998110000122,true,false
46472778000102,true,false
46538212000128,true,false
46793340000118,true,false
46970946000181,true,false
47031952000136,true,false
47073487000104,true,false
47201179000109,true,false
47275935000144,true,false
47420188000190,true,false
48806277000132,true,false
50005073000144,true,false
56083645000190,true,false
60608486000177,true,false
68850577000126,true,false
86914496000124,true,false
90802034000192,true,false
10373321000195,true,false
10379317000134,true,false
10417868000145,true,false
10645585000150,true,false
10716567000112,true,false
10730676000194,true,false
10867813000137,true,false
10884128000119,true,false
10889198000160,true,false
10920827000177,true,false
10936338000103,true,false
10977781000122,true,false
11018673000195,true,false
11209423000132,true,false
11244550000172,true,false
11325703000106,true,false
11396416000197,true,false
11889322000150,true,false
12157093000141,true,false
12381242000151,true,false
12476769000160,true,false
12497252000157,true,false
12584083000192,true,false
12939520000143,true,false
13335621000178,true,false
13345008000131,true,false
13648616000115,true,false
13823180000153,true,false
13841587000103,true,false
14142602000198,true,false
14167919000189,true,false
14251344000188,true,false
14572733000105,true,false
14779802000156,true,false
14893585000120,true,false
14911562000100,true,false
15406982000193,true,false
15413545000105,true,false
15570841000101,true,false
16483150000133,true,false
16553911000186,true,false
16586749000100,true,false
16618347000132,true,false
16685385000108,true,false
16841978000116,true,false
16883496000129,true,false
17198181000105,true,false
17212641000374,true,false
17250162000180,true,false
17292762000101,true,false
17559755000123,true,false
17624728000197,true,false
17824359000186,true,false
18288115000199,true,false
18538545000111,true,false
18597877000177,true,false
18835087000182,true,false
18849081000164,true,false
18887548000160,true,false
19078027000125,true,false
19107890000163,true,false
19137969000137,true,false
19174737000159,true,false
19276449000105,true,false
19467912000104,true,false
19573284000133,true,false
19704891000195,true,false
19907684000138,true,false
19949451000106,true,false
20080561000155,true,false
20114781000152,true,false
20228084000122,true,false
20392756000130,true,false
20753443000160,true,false
20966319000183,true,false
21056196000106,true,false
21080430000130,true,false
21127602000184,true,false
21430694000177,true,false
22037509000141,true,false
22145062000124,true,false
22315376000128,true,false
22318474000119,true,false
22400151000170,true,false
22578332000190,true,false
22621310000166,true,false
22919493000109,true,false
23121900000192,true,false
23285283000160,true,false
23437607000139,true,false
23826893000124,true,false
23849322000105,true,false
24044500000193,true,false
24101475000132,true,false
24200774000124,true,false
24207077000103,true,false
24334187000128,true,false
24363683000100,true,false
24725894000145,true,false
25117534000123,true,false
26679003000197,true,false
26905662000102,true,false
26924165000143,true,false
27225402000140,true,false
27242010000190,true,false
27403098000184,true,false
27672560000149,true,false
28054888000164,true,false
28242471000125,true,false
28367565000120,true,false
28678636000106,true,false
28856000000107,true,false
29016214000138,true,false
29305956000183,true,false
29664975000104,true,false
29786512000107,true,false
29794813000182,true,false
29872417000126,true,false
29911230000194,true,false
30024489000100,true,false
30059929000157,true,false
30254053000108,true,false
30401257000116,true,false
30431064000108,true,false
30741229000148,true,false
31134906000122,true,false
31263483000140,true,false
31385923000132,true,false
31608553000155,true,false
31861385000105,true,false
32019225000186,true,false
32065728000198,true,false
32168005000114,true,false
32237787000104,true,false
32333511000111,true,false
32396238000174,true,false
32604335000105,true,false
33128093000193,true,false
33299271000149,true,false
33310994000100,true,false
33399617000180,true,false
33492834000110,true,false
33724625000155,true,false
33735863000166,true,false
33763229000137,true,false
33838222000137,true,false
34038767000121,true,false
34102854000109,true,false
34296239000172,true,false
34887613000104,true,false
34901945000104,true,false
34974241000153,true,false
35155843000141,true,false
35169370000131,true,false
35615296000130,true,false
35646923000108,true,false
35775027000130,true,false
35776024000111,true,false
35849358000178,true,false
35878969000144,true,false
35911846000168,true,false
36440006000127,true,false
36560888000164,true,false
36594180000124,true,false
36624296000169,true,false
36706078000173,true,false
36709229000147,true,false
36867091000104,true,false
36987090000101,true,false
37106920000107,true,false
37310569000163,true,false
37312352000192,true,false
37774714000167,true,false
37878301000122,true,false
37892782000120,true,false
37912769000196,true,false
37921826000101,true,false
38023928000164,true,false
38259366000152,true,false
38409138000111,true,false
38948237000171,true,false
38973011000120,true,false
39307560000129,true,false
39363170000176,true,false
39448937000160,true,false
39489661000168,true,false
39754747000170,true,false
39813707000152,true,false
39956985000169,true,false
40120161000133,true,false
40132723000169,true,false
40221482000124,true,false
40279436000186,true,false
40279884000180,true,false
40469203000146,true,false
40476917000181,true,false
40566285000147,true,false
40571039000183,true,false
41353783000174,true,false
41402253000179,true,false
41421501000129,true,false
41495781000110,true,false
41508042000115,true,false
41515596000140,true,false
41571193000118,true,false
41631046000196,true,false
41914920000100,true,false
42019867000139,true,false
42056419000105,true,false
42092309000107,true,false
42427514000178,true,false
42646314000106,true,false
42660562000101,true,false
42787512000190,true,false
42841935000140,true,false
42886599000152,true,false
43230560000145,true,false
43231129000113,true,false
43296260000169,true,false
43386638000115,true,false
43457151000186,true,false
43599911000190,true,false
43716064000104,true,false
43731494000197,true,false
44622904000124,true,false
44645637000100,true,false
44784942000183,true,false
44845367000181,true,false
45022333000150,true,false
45272144000135,true,false
45376295000133,true,false
45414833000137,true,false
45529124000105,true,false
45700915000148,true,false
45829031000198,true,false
45988986000198,true,false
46017529000119,true,false
46384941000177,true,false
46451885000146,true,false
46790258000130,true,false
46939627000103,true,false
46970085000131,true,false
47075778000123,true,false
47201170000106,true,false
47511047000183,true,false
47611616000162,true,false
47679768000105,true,false
52180593000119,true,false
55278311000109,true,false
55970909000164,true,false
63498331000113,true,false
73167892000193,true,false
73853970000103,true,false
74564592000100,true,false
79732970000131,true,false
91024158000157,true,false
92076462000100,true,false
93355469000124,true,false
10306081000297,true,false
10425859000104,true,false
10720451000157,true,false
10961196000134,true,false
10987866000191,true,false
11071665000102,true,false
11150990000160,true,false
11361845000129,true,false
11486430000181,true,false
11705180000123,true,false
12399950000110,true,false
12432934000181,true,false
12519340000102,true,false
12877311000112,true,false
12892467000172,true,false
12941280000111,true,false
13095820000156,true,false
13196169000100,true,false
13224882000110,true,false
13336245000136,true,false
14453071000154,true,false
14819550000141,true,false
15111441000138,true,false
15425652000145,true,false
15638741000170,true,false
15703529000149,true,false
16572329000167,true,false
17225810000149,true,false
17390179000133,true,false
17735438000110,true,false
17793378000192,true,false
18150741000114,true,false
18156681000147,true,false
18181714000109,true,false
18361968000109,true,false
18499326000170,true,false
18929639000111,true,false
19353062000105,true,false
19544578000137,true,false
19712500000184,true,false
19731504000100,true,false
19995996000140,true,false
20245912000130,true,false
21117557000187,true,false
21457110000157,true,false
21521308000152,true,false
21534941000185,true,false
21550141000158,true,false
21596679000101,true,false
21861610000150,true,false
22445560000192,true,false
22565049000124,true,false
22609531000119,true,false
22866379000150,true,false
23199842000110,true,false
23300799000137,true,false
23603559000101,true,false
23778571000157,true,false
24065445000118,true,false
24392208000161,true,false
24538475000102,true,false
24789163000163,true,false
24892073000101,true,false
25146588000389,true,false
25215853000171,true,false
25236386000166,true,false
25264145000120,true,false
26031639000128,true,false
26250164000160,true,false
26675344000194,true,false
27106115000111,true,false
27192940000186,true,false
27336814000158,true,false
27450826000109,true,false
27795850000180,true,false
28337558000186,true,false
28481819000137,true,false
28594641000130,true,false
28932339000145,true,false
29300457000101,true,false
29397715000101,true,false
29688568000129,true,false
30021519000117,true,false
30243811000184,true,false
30533185000160,true,false
30548632000155,true,false
30743670000169,true,false
30791687000191,true,false
31134857000128,true,false
31409796000164,true,false
31495561000132,true,false
31631651000103,true,false
31711376000138,true,false
31825715000107,true,false
31993617000189,true,false
32144272000151,true,false
32432170000131,true,false
32692144000142,true,false
32832723000143,true,false
32891979000121,true,false
32940577000170,true,false
33105428000158,true,false
33181351000103,true,false
33415930000165,true,false
33574577000166,true,false
33629474000156,true,false
34263372000122,true,false
34346464000176,true,false
34547923000180,true,false
34569770000171,true,false
34661566000186,true,false
34848682000109,true,false
34894983000179,true,false
35140673000121,true,false
35322340000113,true,false
35591363000123,true,false
35607785000140,true,false
35779137000170,true,false
36182770000140,true,false
36295820000103,true,false
36313123000120,true,false
36362125000109,true,false
36448613000133,true,false
36480042000114,true,false
37251368000132,true,false
37266720000103,true,false
37591583000182,true,false
38128616000115,true,false
38344355000170,true,false
38347901000127,true,false
39251899000150,true,false
39253400000144,true,false
39442730000188,true,false
39510475000163,true,false
39512797000141,true,false
39517428000141,true,false
39614681000113,true,false
39994328000106,true,false
40353964000138,true,false
40371057000111,true,false
40489796000102,true,false
40593122000153,true,false
40853983000123,true,false
40888270000103,true,false
40993783000176,true,false
41075229000172,true,false
41364416000176,true,false
41406592000123,true,false
41544777000102,true,false
41593151000188,true,false
41772673000147,true,false
41945992000107,true,false
41949929000149,true,false
42078635000151,true,false
42281461000120,true,false
42323482000160,true,false
42387279000158,true,false
42424430000180,true,false
42717923000109,true,false
42733736000119,true,false
42780344000100,true,false
42784210000168,true,false
42846692000133,true,false
42921974000158,true,false
42967150000119,true,false
43237998000155,true,false
43264607000191,true,false
43312249000145,true,false
43330304000120,true,false
43400566000113,true,false
43408199000102,true,false
43408342000158,true,false
43489051000131,true,false
43809762000146,true,false
43821596000101,true,false
44145201000152,true,false
44190330000162,true,false
44579257000115,true,false
44618891000110,true,false
45154453000100,true,false
45203145000128,true,false
45213704000180,true,false
45463040000108,true,false
45492450000187,true,false
45790701000100,true,false
45812026000172,true,false
45846859000154,true,false
45847821000104,true,false
46025150000150,true,false
46112003000118,true,false
46362150000146,true,false
46378499000176,true,false
46413565000100,true,false
46552546000156,true,false
46563756000140,true,false
46617576000101,true,false
46635938000189,true,false
46999390000156,true,false
47043907000100,true,false
47077591000169,true,false
47141441000177,true,false
47240591000138,true,false
47401080000150,true,false
47694592000152,true,false
47710214000115,true,false
47731372000151,true,false
50575109000125,true,false
57951626000109,true,false
63194310000104,true,false
64100266000199,true,false
66386459000183,true,false
67578344000153,true,false
70188768000116,true,false
71164974000159,true,false
72263221000244,true,false
73018384000143,true,false
79155297000114,true,false
83308932000123,true,false
85118446000178,true,false
85382372000182,true,false
89656565000135,true,false
10447823000113,true,false
10545637000117,true,false
10669500000174,true,false
11206329000391,true,false
11274418000103,true,false
11313674000162,true,false
11830306000191,true,false
11939827000181,true,false
12006132000100,true,false
12071331000100,true,false
12270764000186,true,false
12313448000144,true,false
12867237000153,true,false
13446211000102,true,false
13782741000113,true,false
14136101000107,true,false
14298227000170,true,false
14807962000161,true,false
14941035000130,true,false
14951240000186,true,false
14981707000130,true,false
15111320000196,true,false
15293005000127,true,false
15591151000139,true,false
15670352000121,true,false
16786137000153,true,false
16811052000188,true,false
17725499000105,true,false
17795700000112,true,false
17956811000163,true,false
18089370000102,true,false
18105370000159,true,false
18192700000190,true,false
18255681000285,true,false
18258792000164,true,false
18300920000190,true,false
18303260000100,true,false
18475649000124,true,false
18829852000151,true,false
19052643000107,true,false
19123159000121,true,false
19167707000115,true,false
19267059000179,true,false
19279791000169,true,false
19523642000101,true,false
19553408000119,true,false
20092216000131,true,false
20121785000168,true,false
20155787000178,true,false
20301323000122,true,false
20331199000148,true,false
20622224000142,true,false
20740079000102,true,false
21100839000171,true,false
21168690000162,true,false
21235231000154,true,false
21804818000137,true,false
21942200000133,true,false
22013419000110,true,false
22259590000104,true,false
22450898000132,true,false
22461690000119,true,false
22744224000140,true,false
23153443000118,true,false
23360789000197,true,false
23449346000177,true,false
23467184000108,true,false
23479346000110,true,false
23491699000135,true,false
23526760000132,true,false
23693886000100,true,false
23765499000123,true,false
23856854000170,true,false
24203535000128,true,false
24682880000191,true,false
24784982000118,true,false
24823860000193,true,false
24900061000173,true,false
25103710000178,true,false
25127505000142,true,false
25168981000101,true,false
25204888000105,true,false
26073257000167,true,false
26109976000190,true,false
26161827000170,true,false
26359706000138,true,false
26599547000149,true,false
26641330000150,true,false
26709481000100,true,false
26836194000153,true,false
27244996000137,true,false
27259205000142,true,false
27390768000175,true,false
27843733000144,true,false
27870129000107,true,false
27885927000102,true,false
28169546000190,true,false
28386903000171,true,false
28430087000156,true,false
28431338000117,true,false
28448987000120,true,false
28477643000140,true,false
28580303000140,true,false
28704028000129,true,false
28756169000195,true,false
28786180000106,true,false
28786645000110,true,false
28792193000180,true,false
29188740000185,true,false
29214434000176,true,false
29810197000106,true,false
29843186000122,true,false
29844379000106,true,false
29982222000139,true,false
30035123000129,true,false
30297937000131,true,false
30384475000190,true,false
30647346000147,true,false
30732955000102,true,false
30991081000108,true,false
30994827000129,true,false
31066736000196,true,false
31306226000149,true,false
31556474000148,true,false
31749578000179,true,false
31858524000141,true,false
31980866000130,true,false
31984011000187,true,false
32065723000165,true,false
32169580000131,true,false
32200802000131,true,false
32785542000103,true,false
32849469000196,true,false
32899199000128,true,false
32937929000138,true,false
33095663000196,true,false
33197216000148,true,false
33208663000155,true,false
33263624000150,true,false
33341007000126,true,false
33414885000124,true,false
33466225000197,true,false
33484993000173,true,false
33667377000158,true,false
33907294000199,true,false
34047624000186,true,false
34308565000152,true,false
34380339000182,true,false
34393866000121,true,false
34398616000184,true,false
34433939000161,true,false
34451098000115,true,false
34542305000147,true,false
34595627000154,true,false
34703740000106,true,false
34796444000105,true,false
34814594000196,true,false
34881225000116,true,false
34903854000108,true,false
35204344000105,true,false
35264888000154,true,false
35467432000191,true,false
35654782000167,true,false
36023081000192,true,false
36028094000154,true,false
36099330000123,true,false
36312716000171,true,false
36341909000150,true,false
36441257000126,true,false
36443218000168,true,false
36629768000176,true,false
36733047000101,true,false
36808911000197,true,false
37010970000188,true,false
37179586000103,true,false
37378308000185,true,false
37379201000151,true,false
37519417000175,true,false
37787864000105,true,false
37800425000195,true,false
37880866000144,true,false
38222227000154,true,false
38246632000102,true,false
38276188000178,true,false
38361313000148,true,false
39351080000165,true,false
39502170000100,true,false
39519437000171,true,false
39600216000123,true,false
39838251000185,true,false
39870005000100,true,false
39998931000166,true,false
40159528000122,true,false
40508670000138,true,false
40544196000108,true,false
40645795000100,true,false
41110151000180,true,false
41141509000131,true,false
41204155000127,true,false
41760968000101,true,false
41904271000159,true,false
42178479000109,true,false
42430212000159,true,false
42588515000102,true,false
42838476000146,true,false
42866025000112,true,false
42892904000119,true,false
43115074000186,true,false
43137802000150,true,false
43139818000100,true,false
43328576000195,true,false
43558746000128,true,false
43587626000159,true,false
43677112000194,true,false
43724512000103,true,false
43757316000135,true,false
43956131000150,true,false
43958661000137,true,false
43977766000133,true,false
44000494000180,true,false
44030548000150,true,false
44393368000132,true,false
44479159000106,true,false
44543599000185,true,false
44556544000100,true,false
44634397000149,true,false
44835557000118,true,false
45098211000147,true,false
45196089000141,true,false
45348022000185,true,false
45568461000101,true,false
45651649000100,true,false
45772115000132,true,false
45963529000149,true,false
46137314000131,true,false
46456247000118,true,false
46471674000175,true,false
46787070000132,true,false
46803245000158,true,false
46813217000111,true,false
46939982000182,true,false
46964050000190,true,false
46997674000103,true,false
47073768000159,true,false
47185981000152,true,false
47193634000171,true,false
47239263000111,true,false
47457960000149,true,false
47685348000123,true,false
48342737000119,true,false
49810070000102,true,false
52369709000162,true,false
56074768000164,true,false
57490534000160,true,false
63489157000142,true,false
68640861000178,true,false
68853118000104,true,false
72873532000144,true,false
78189040000110,true,false
81173635000192,true,false
81261976000110,true,false
85326692000115,true,false
85332146000197,true,false
88586565000143,true,false
90115551000193,true,false
94768835000130,true,false
97537903000148,true,false
10281936000191,true,false
10441755000185,true,false
10454074000151,true,false
10574455000255,true,false
10904998000102,true,false
10936685000136,true,false
11103910000116,true,false
11109437000184,true,false
11140945000125,true,false
11188734000162,true,false
11428625000175,true,false
11504835000103,true,false
11643765000166,true,false
11689967000149,true,false
12012897000152,true,false
12146258000180,true,false
12509858000165,true,false
12589014000171,true,false
12792964000107,true,false
12890370000120,true,false
12964533000172,true,false
12983339000134,true,false
13260863000140,true,false
13419156000153,true,false
13553507000114,true,false
13639811000189,true,false
13652947000129,true,false
13776823000155,true,false
13867386000185,true,false
13876880000106,true,false
13961265000106,true,false
14001108000103,true,false
14071980000128,true,false
14109658000140,true,false
14123944000160,true,false
14221290000108,true,false
14413739000130,true,false
14826698000103,true,false
14886555000197,true,false
15533821000160,true,false
15643225000133,true,false
15716114000100,true,false
15868439000108,true,false
16531893000131,true,false
17331410000118,true,false
17368595000135,true,false
17487298000109,true,false
17543923000192,true,false
17596598000126,true,false
18135567000130,true,false
18226766000154,true,false
18237775000140,true,false
18361054000148,true,false
18474169000149,true,false
18545176000194,true,false
18778672000198,true,false
19215549000121,true,false
19750316000129,true,false
19847395000190,true,false
19889392000110,true,false
19949961000175,true,false
20157781000130,true,false
20668615000106,true,false
20960150000154,true,false
21072895000140,true,false
21467222000199,true,false
21815146000165,true,false
22027572000105,true,false
22605245000185,true,false
22687496000156,true,false
22769617000109,true,false
23033320000143,true,false
23095981000101,true,false
23323067000162,true,false
23393637000190,true,false
23513555000132,true,false
23550440000118,true,false
23566050000136,true,false
24072396000140,true,false
24086995000113,true,false
24115524000196,true,false
24130830000100,true,false
24140789000144,true,false
24234181000189,true,false
24945342000142,true,false
25002723000150,true,false
25240384000140,true,false
25245769000109,true,false
25257363000138,true,false
25675497000179,true,false
26327195000172,true,false
26527914000107,true,false
26577292000113,true,false
26689500000176,true,false
26710565000156,true,false
26803018000115,true,false
26927055000135,true,false
27668998000153,true,false
27778002000162,true,false
27977186000190,true,false
28180052000106,true,false
28475225000113,true,false
29010631000173,true,false
29327595000176,true,false
29418716000195,true,false
29711799000106,true,false
29751390000113,true,false
30114648000150,true,false
30420793000169,true,false
30497086000170,true,false
30702992000160,true,false
30855551000106,true,false
30933064000106,true,false
31329726000104,true,false
31485157000188,true,false
31583871000109,true,false
31595471000113,true,false
31616729000110,true,false
31678830000104,true,false
32013570000102,true,false
32632217000100,true,false
32857223000166,true,false
32893912000126,true,false
32903509000130,true,false
33084498000177,true,false
33226099000101,true,false
33325058000164,true,false
33429963000164,true,false
33440820000153,true,false
33517035000151,true,false
33590794000140,true,false
33637910000139,true,false
33672446000111,true,false
33757679000117,true,false
34071747000152,true,false
34200104000161,true,false
34262381000107,true,false
34461649000121,true,false
34563307000112,true,false
34894112000155,true,false
35001521000148,true,false
35198315000170,true,false
35426326000160,true,false
35430819000173,true,false
35438349000194,true,false
35591688000106,true,false
35605275000133,true,false
35655714000112,true,false
35931686000119,true,false
35950757000120,true,false
35964848000115,true,false
36312774000103,true,false
36420400000101,true,false
36512272000118,true,false
36705683000120,true,false
37083681000109,true,false
37258363000131,true,false
37369563000161,true,false
37797533000156,true,false
37920508000118,true,false
37955632000119,true,false
38013138000106,true,false
38037086000108,true,false
38250691000154,true,false
38360706000137,true,false
38366469000111,true,false
38441383000106,true,false
38462019000122,true,false
38490381000107,true,false
39330034000180,true,false
39341692000177,true,false
39406299000114,true,false
39701634000107,true,false
39858126000137,true,false
39929672000111,true,false
39951533000194,true,false
40417698000160,true,false
40728111000133,true,false
40855158000168,true,false
40919258000100,true,false
40995535000164,true,false
41017877000172,true,false
41125555000147,true,false
41197954000113,true,false
41334247000121,true,false
41388803000142,true,false
41415468000124,true,false
41740975000133,true,false
41984258000157,true,false
42028033000190,true,false
42564219000163,true,false
42599402000102,true,false
42625211000160,true,false
42643603000151,true,false
42746658000197,true,false
42935087000139,true,false
42992724000109,true,false
43001403000168,true,false
43024630000109,true,false
43198433000106,true,false
43667247000179,true,false
43700385000102,true,false
43715174000143,true,false
43959362000117,true,false
44106344000155,true,false
44138134000149,true,false
44284510000103,true,false
44362254000125,true,false
44555080000117,true,false
44658130000191,true,false
44908764000155,true,false
44983509000177,true,false
45340165000140,true,false
45450191000121,true,false
45660734000135,true,false
45736702000176,true,false
45791796000186,true,false
45948398000120,true,false
46092860000101,true,false
46283960000107,true,false
46283977000164,true,false
46413939000189,true,false
46434562000144,true,false
46472974000179,true,false
46639101000108,true,false
46657202000101,true,false
46787411000170,true,false
47045217000181,true,false
47081169000187,true,false
47255026000144,true,false
47524779000108,true,false
47594217000130,true,false
47715467000181,true,false
52863883000167,true,false
54299276000141,true,false
64652563000147,true,false
81171530000102,true,false
85329126000167,true,false
93250397000150,true,false
10233031000146,true,false
10239989000144,true,false
10282784000141,true,false
10291221000110,true,false
10449144000183,true,false
10614974000119,true,false
10784100000100,true,false
10901408000198,true,false
10989619000124,true,false
11102604000165,true,false
11274934000138,true,false
11759159000100,true,false
11929007000109,true,false
11971533000137,true,false
11984123000120,true,false
12105100000161,true,false
12130657000152,true,false
13244841000196,true,false
13531792000172,true,false
13538929000110,true,false
13545647000140,true,false
13616192000107,true,false
13759663000136,true,false
14202407000106,true,false
14492112000111,true,false
15009589000166,true,false
15341963000126,true,false
15435831000163,true,false
16598424000130,true,false
16793827000130,true,false
16816550000113,true,false
16962566000134,true,false
17032981000151,true,false
17085429000121,true,false
17224822000159,true,false
17285570000178,true,false
17508280000146,true,false
17571156000125,true,false
17676825000123,true,false
17740304000198,true,false
17978217000173,true,false
17983190000107,true,false
18021990000100,true,false
18237353000175,true,false
18307792000107,true,false
18376747000104,true,false
18395438000181,true,false
18745490000110,true,false
18873394000158,true,false
18993580000120,true,false
19407108000121,true,false
19443942000172,true,false
19720428000137,true,false
20645671000117,true,false
21242242000161,true,false
21668625000104,true,false
21758256000132,true,false
21767037000110,true,false
21921516000149,true,false
21971055000119,true,false
22082538000125,true,false
22417237000105,true,false
22424768000125,true,false
22547545000155,true,false
22780806000182,true,false
22938222000192,true,false
23025073000133,true,false
23217985000107,true,false
24040876000120,true,false
24454433000185,true,false
24495735000100,true,false
25289584000198,true,false
26229127000170,true,false
26411668000115,true,false
26621218000157,true,false
26665107000142,true,false
27058025000100,true,false
27059824000193,true,false
27404962000162,true,false
27415485000130,true,false
27479786000128,true,false
28110548000103,true,false
28169082000111,true,false
28211303000172,true,false
28425845000148,true,false
28659361000163,true,false
28671296000191,true,false
29080644000119,true,false
29747856000107,true,false
29751714000113,true,false
29775613000182,true,false
29911713000199,true,false
29932914000172,true,false
30051207000156,true,false
30262164000158,true,false
30266711000173,true,false
30703736000197,true,false
30800672000142,true,false
31103606000186,true,false
31359900000153,true,false
31466333000134,true,false
31522853000117,true,false
31667950000106,true,false
31677548000102,true,false
31744137000184,true,false
31787263000116,true,false
31832699000180,true,false
31886646000141,true,false
32206396000114,true,false
32237165000178,true,false
32622975000148,true,false
32673591000154,true,false
32814858000186,true,false
32961378000148,true,false
33056506000171,true,false
33056555000104,true,false
33192951000169,true,false
33258037000173,true,false
33269419000100,true,false
33730034000190,true,false
34435017000193,true,false
34441070000105,true,false
34631083000139,true,false
34659515000110,true,false
34696523000136,true,false
34790970000150,true,false
34802799000151,true,false
34834686000138,true,false
34944231000175,true,false
35087557000196,true,false
35142680000162,true,false
35297879000160,true,false
35335147000117,true,false
35684896000150,true,false
35725786000199,true,false
35830098000199,true,false
36087891000102,true,false
36321688000159,true,false
36353393000164,true,false
36530705000168,true,false
36724445000161,true,false
37121454000120,true,false
37170717000191,true,false
37232470000190,true,false
37336426000120,true,false
37532953000100,true,false
37878280000145,true,false
37905721000150,true,false
37964254000130,true,false
38485547000105,true,false
39264798000114,true,false
39272375000146,true,false
39282505000121,true,false
39404220000116,true,false
39607386000130,true,false
39872363000152,true,false
39952587000174,true,false
40038886000187,true,false
40360152000110,true,false
40518715000155,true,false
40539084000150,true,false
40645267000150,true,false
40722109000157,true,false
41006501000162,true,false
41034640000108,true,false
41115223000181,true,false
41182737000150,true,false
41267024000199,true,false
41273892000181,true,false
41421696000107,true,false
41465569000100,true,false
41490223000161,true,false
41519494000100,true,false
41543343000180,true,false
41583521000104,true,false
41606197000194,true,false
42035474000119,true,false
42045676000141,true,false
42158820000156,true,false
42178783000148,true,false
42489459000140,true,false
42620429000121,true,false
42809196000100,true,false
43021701000110,true,false
43199170000150,true,false
43370527000110,true,false
43509279000146,true,false
43934803000126,true,false
44225264000119,true,false
44225496000177,true,false
44553108000187,true,false
44598451000148,true,false
44648474000110,true,false
44769096000122,true,false
44890626000196,true,false
45426588000188,true,false
45526920000186,true,false
45587437000101,true,false
45623198000106,true,false
45783556000130,true,false
45862662000109,true,false
45980055000143,true,false
46055322000139,true,false
46063117000115,true,false
46574238000121,true,false
46740563000117,true,false
46886298000180,true,false
46888415000144,true,false
46957119000158,true,false
46963102000103,true,false
47036077000185,true,false
47038101000115,true,false
47199680000188,true,false
47268742000166,true,false
47432916000184,true,false
54855135000168,true,false
56782386000195,true,false
65518672000139,true,false
73461311000121,true,false
79445367000179,true,false
92278233000179,true,false
94174190000107,true,false
10247527000179,true,false
10351812000135,true,false
10698955000118,true,false
10732146000185,true,false
10810961000115,true,false
10833420000102,true,false
11042067000105,true,false
11071264000152,true,false
11200988000159,true,false
11292079000198,true,false
11379987000113,true,false
11437603000171,true,false
11634371000141,true,false
11674715000146,true,false
11759047000150,true,false
11819962000193,true,false
11970325000113,true,false
12074575000138,true,false
12196257000140,true,false
12576366000192,true,false
12600625000173,true,false
12971838000101,true,false
13256700000193,true,false
13269819000109,true,false
13433564000160,true,false
13862494000165,true,false
14172467000123,true,false
14320433000139,true,false
14819374000148,true,false
14968471000100,true,false
15211135000173,true,false
15431781000146,true,false
15464404000103,true,false
15495136000197,true,false
15503596000110,true,false
15688469000132,true,false
16507040000164,true,false
16528927000139,true,false
16660893000131,true,false
16865358000117,true,false
17065927000102,true,false
17090070000180,true,false
17264510000179,true,false
17426103000110,true,false
18587106000107,true,false
18812538000166,true,false
18840954000178,true,false
19157709000123,true,false
19228433000127,true,false
19331747000150,true,false
19709101000164,true,false
19730744000190,true,false
19782301000142,true,false
19792783000111,true,false
19863496000155,true,false
20018807000169,true,false
20321475000197,true,false
20853168000157,true,false
21173442000100,true,false
21269398000136,true,false
21351095000168,true,false
21467988000173,true,false
21523500000188,true,false
21557877000158,true,false
21597936000111,true,false
21764088000198,true,false
21833752000103,true,false
21859542000194,true,false
21996895000136,true,false
21999566000149,true,false
22563204000173,true,false
23310330000189,true,false
23446673000175,true,false
23505819000106,true,false
23743834000192,true,false
23773481000173,true,false
23935008000145,true,false
24015851000176,true,false
24326014000168,true,false
24473310000191,true,false
24503006000140,true,false
24917983000193,true,false
25321902000150,true,false
25370394000109,true,false
26038426000128,true,false
26052108000111,true,false
26258102000103,true,false
26309980000100,true,false
26366744000118,true,false
26394489000117,true,false
26438031000112,true,false
26594320000100,true,false
26606850000121,true,false
26634430000159,true,false
26764458000100,true,false
26995532000108,true,false
27122516000165,true,false
27232185000116,true,false
27232872000131,true,false
27289860000143,true,false
27411326000168,true,false
27523461000103,true,false
27806116000179,true,false
27830772000107,true,false
27906636000153,true,false
28054660000174,true,false
28132520000177,true,false
28310172000180,true,false
28332110000170,true,false
28352387000164,true,false
28407086000190,true,false
28446215000150,true,false
28495339000125,true,false
28670600000186,true,false
28688811000146,true,false
28887852000161,true,false
29141136000101,true,false
29151956000176,true,false
29433567000133,true,false
29655869000156,true,false
29928160000187,true,false
29980292000158,true,false
30179461000134,true,false
30234046000136,true,false
30438977000156,true,false
30590471000168,true,false
30618012000145,true,false
30679037000159,true,false
30858132000110,true,false
30988255000175,true,false
31003153000116,true,false
31144608000113,true,false
31172118000120,true,false
31260506000163,true,false
31292824000106,true,false
31316605000110,true,false
31366338000195,true,false
31676886000111,true,false
31854200000135,true,false
31958830000150,true,false
32039537000151,true,false
32233067000162,true,false
32288956000127,true,false
32304489000181,true,false
32467997000180,true,false
32471155000100,true,false
32481469000186,true,false
32547118000120,true,false
33124341000128,true,false
